PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
25935792,Annals of oncology : official journal of the European Society for Medical Oncology,2015,Aug,,Identifying clinically relevant prognostic subgroups of postmenopausal women with node-positive hormone receptor-positive early-stage breast cancer treated with endocrine therapy: a combined analysis of ABCSG-8 and ATAC using the PAM50 risk of recurrence score and intrinsic subtype.,"Journal Article, Research Support, Non-U.S. Gov't","M Gnant, I Sestak, M Filipits, M Dowsett, M Balic, E Lopez-Knowles, R Greil, P Dubsky, H Stoeger, M Rudas, R Jakesz, S Ferree, J W Cowens, T Nielsen, C Schaper, C Fesl, J Cuzick","In the adjuvant treatment of hormone receptor-positive (HR+) breast cancer, variables like tumour size, grade and nodal status have great impact on therapy decisions. As most node-positive patients with HR+ breast cancer currently receive adjuvant chemotherapy improved methods for characterization of individuals' metastasis risk are needed to reduce overtreatment.
Tissue specimens from node-positive patients of the ABCSG-8 and ATAC trials who received adjuvant tamoxifen and/or anastrozole were included in this study. Analysing RNA from paraffin blocks using the PAM50 test, the primary objective was to evaluate the prognostic information of the risk of recurrence (ROR) score added to combined clinical standard variables in patients with one positive node (1N+) and in patients with two or three positive nodes (2-3N+), using log-likelihood ratio tests.
At a median follow-up of 9.6 years, distant metastases occurred in 97 (18%) of 543 node-positive patients. In a multivariate analysis, the PAM50-derived ROR score provided reliable prognostic information in addition to and beyond established clinical factors for 1N+ (P < 0.0001) and 2-3N+ patients (P = 0.0002). Ten-year distant recurrence risk was significantly increased in the high-risk compared with the low-risk group derived from ROR score for 1N+ [25.5%, 95% confidence interval (CI) 17.5% to 36.1%versus 6.6%, 95% CI 3.3% to 12.8%] and compared with the combined low/intermediate risk group for 2-3N+ patients (33.7%, 95% CI 25.5% to 43.8% versus 12.5%, 95% CI 6.6% to 22.8%). Additionally, the luminal A intrinsic subtype (IS) exhibited significantly lower risk of distant recurrence compared with the luminal B subtype in 1N+ and 2-3N+ patients.
PAM50 ROR score and IS can identify node-positive patient subgroups with limited risk of metastasis after endocrine therapy, for whom adjuvant chemotherapy can be spared. The PAM50 test is a valuable tool in determining treatment of node-positive early-stage breast cancer patients.",-1,1,1,"The study focuses on patients with breast cancer, not colorectal cancer.",The study examines the use of Tamoxifen as part of endocrine therapy in node-positive hormone receptor-positive breast cancer patients.,The study describes the effect of Tamoxifen treatment in relation to metastasis risk and prognosis in breast cancer patients.
26635905,Ecancermedicalscience,2015,,,New concepts and challenges in the clinical translation of cancer preventive therapies: the role of pharmacodynamic biomarkers.,"Journal Article, Review","Karen Brown, Alessandro Rufini","Implementation of therapeutic cancer prevention strategies has enormous potential for reducing cancer incidence and related mortality. Trials of drugs including tamoxifen and aspirin have led the way in demonstrating proof-of-principle that prevention of breast and colorectal cancer is feasible. Many other compounds ranging from drugs in widespread use for various indications, including metformin, bisphosphonates, and vitamin D, to dietary agents such as the phytochemicals resveratrol and curcumin, show preventive activity against several cancers in preclinical models. Notwithstanding the wealth of opportunities, major challenges have hindered the development process and only a handful of therapies are currently approved for cancer risk reduction. One of the major obstacles to successful clinical translation of promising preventive agents is a lack of pharmacodynamic biomarkers to provide an early read out of biological activity in humans and for optimising doses to take into large scale randomised clinical trials. A further confounding factor is a lack of consideration of clinical pharmacokinetics in the design of preclinical experiments, meaning results are frequently reported from studies that use irrelevant or unachievable concentrations. This article focuses on recent findings from investigations with dietary-derived agents to illustrate how a thorough understanding of the mechanisms of action, using models that mimic the clinical scenario, together with the development of compound-specific accompanying pharmacodynamic biomarkers could accelerate the developmental pipeline for preventive agents and maximise the chances of success in future clinical trials. Moreover, the concept of a bell-shaped dose-response curve for therapeutic cancer prevention is discussed, along with the need to rethink the traditional 'more is better' approach for dose selection.",1,1,0,"The paper discusses colorectal cancer in the context of cancer prevention strategies, including trials with tamoxifen.","The paper mentions tamoxifen as one of the drugs that have demonstrated proof-of-principle for cancer prevention, including colorectal cancer.","While the paper discusses tamoxifen in the context of cancer prevention, it does not specifically describe the effect of tamoxifen treatment in detail, such as in a clinical trial or mechanistic study."
31522348,Breast cancer research and treatment,2020,Jan,,Mismatch repair protein loss in breast cancer: clinicopathological associations in a large British Columbia cohort.,Journal Article,"Angela S Cheng, Samuel C Y Leung, Dongxia Gao, Samantha Burugu, Meenakshi Anurag, Matthew J Ellis, Torsten O Nielsen","Alterations to mismatch repair (MMR) pathways are a known cause of cancer, particularly colorectal and endometrial carcinomas. Recently, checkpoint inhibitors have been approved for use in MMR-deficient cancers of any type (Prasad et al. in JAMA Oncol 4:157-158, 2018). Functional studies in breast cancer have shown associations between MMR loss, resistance to aromatase inhibitors and sensitivity to palbociclib (Haricharan et al. in Cancer Discov 7:1168-1183, 2017). Herein, we investigate the clinical meaning of MMR deficiency in breast cancer by immunohistochemical assessment of MSH2, MSH6, MLH1 and PMS2 on a large series of breast cancers linked to detailed biomarker and long-term outcome data.
Cases were classified as MMR intact when all four markers expressed nuclear reactivity, but MMR-deficient when at least one of the four biomarkers displayed loss of nuclear staining in the presence of positive internal stromal controls on the tissue microarray core.
Among the 1635 cases with interpretable staining, we identified 31 (1.9%) as MMR-deficient. In our cohort, MMR deficiency was present across all major breast cancer subtypes, and was associated with high-grade, low-progesterone receptor expression and high tumor-infiltrating lymphocyte counts. MMR deficiency is significantly associated with inferior overall (HR 2.29, 95% CI 1.02-5.17, p = 0.040) and disease-specific survival (HR 2.71, 95% CI 1.00-7.35, p = 0.042) in the 431 estrogen receptor-positive patients who were uniformly treated with tamoxifen as their sole adjuvant systemic therapy.
Overall, this study supports the concept that breast cancer patients with MMR deficiency as assessed by immunohistochemistry may be good candidates for alternative treatment approaches such as immune checkpoint or CDK4 inhibitors.",-1,1,1,"The study focuses on breast cancer, not colorectal cancer.",The study examines the use of tamoxifen as the sole adjuvant systemic therapy in estrogen receptor-positive breast cancer patients.,"The study describes the effect of tamoxifen treatment, showing that MMR-deficient patients had inferior overall and disease-specific survival when treated with tamoxifen."
34320285,The New England journal of medicine,2021,Jul,29,Duration of Adjuvant Aromatase-Inhibitor Therapy in Postmenopausal Breast Cancer.,"Clinical Trial, Phase III, Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","Michael Gnant, Florian Fitzal, Gabriel Rinnerthaler, Guenther G Steger, Sigrun Greil-Ressler, Marija Balic, Dietmar Heck, Raimund Jakesz, Josef Thaler, Daniel Egle, Diether Manfreda, Vesna Bjelic-Radisic, Ursula Wieder, Christian F Singer, Elisabeth Melbinger-Zeinitzer, Ferdinand Haslbauer, Paul Sevelda, Harald Trapl, Viktor Wette, Kerstin Wimmer, Simon P Gampenrieder, Rupert Bartsch, Stephanie Kacerovsky-Strobl, Christoph Suppan, Christine Brunner, Christine Deutschmann, Lidija Soelkner, Christian Fesl, Richard Greil,  ","For postmenopausal women with hormone-receptor-positive breast cancer, the most effective duration for adjuvant therapy with an aromatase inhibitor remains unclear.
In this prospective, phase 3 trial, we randomly assigned postmenopausal women with hormone-receptor-positive breast cancer who had received 5 years of adjuvant endocrine therapy to receive the aromatase inhibitor anastrozole for an additional 2 years (2-year group, receiving a total of 7 years) or an additional 5 years (5-year group, receiving a total of 10 years). The primary end point was disease-free survival. The primary analysis included all the patients who were still participating in the trial and who had no recurrence 2 years after randomization (i.e., when treatment in the 2-year group had ended). Secondary end points were overall survival, contralateral breast cancer, second primary cancer, and clinical bone fracture.
Among the 3484 women who were enrolled in the trial, 3208 remained in the trial without disease progression after the first 2 years of extended anastrozole treatment following randomization. Among these women, disease progression or death occurred in 335 women in each treatment group in the primary-analysis set at 8 years (hazard ratio, 0.99; 95% confidence interval [CI], 0.85 to 1.15; P = 0.90). No between-group differences occurred in most secondary end points, and subgroup analyses did not indicate differences in any particular subgroup. The risk of clinical bone fracture was higher in the 5-year group than in the 2-year group (hazard ratio, 1.35; 95% CI, 1.00 to 1.84).
In postmenopausal women with hormone-receptor-positive breast cancer who had received 5 years of adjuvant endocrine therapy, extending hormone therapy by 5 years provided no benefit over a 2-year extension but was associated with a greater risk of bone fracture. (Funded by AstraZeneca and the Austrian Breast and Colorectal Cancer Study Group; ABCSG-16/SALSA ClinicalTrials.gov number, NCT00295620.).",-1,-1,-1,"The study focuses on postmenopausal women with hormone-receptor-positive breast cancer, not colorectal cancer.","The study examines the use of anastrozole, an aromatase inhibitor, not Tamoxifen.",The study does not describe the effect of Tamoxifen treatment.
28400195,Gastroenterology,2017,Jul,,EGFR in Tumor-Associated Myeloid Cells Promotes Development of Colorectal Cancer in Mice and Associates With Outcomes of Patients.,Journal Article,"Sriram Srivatsa, Mariel C Paul, Claudia Cardone, Martin Holcmann, Nicole Amberg, Paulina Pathria, Michaela A Diamanti, Markus Linder, Gerald Timelthaler, Hans P Dienes, Lukas Kenner, Fritz Wrba, Gerald W Prager, Stefan Rose-John, Robert Eferl, Giuseppina Liguori, Gerardo Botti, Erika Martinelli, Florian R Greten, Fortunato Ciardiello, Maria Sibilia","Inhibitors of the epidermal growth factor receptor (EGFR) are the first-line therapy for patients with metastatic colorectal tumors without RAS mutations. However, EGFR inhibitors are ineffective in these patients, and tumor level of EGFR does not associate with response to therapy. We screened human colorectal tumors for EGFR-positive myeloid cells and investigated their association with patient outcome. We also performed studies in mice to evaluate how EGFR expression in tumor cells and myeloid cells contributes to development of colitis-associated cancer and ApcMin-dependent intestinal tumorigenesis.
We performed immunohistochemical and immunofluorescent analyses of 116 colorectal tumor biopsies to determine levels of EGFR in tumor and stroma; we also collected information on tumor stage and patient features and outcomes. We used the Mann-Whitney U and Kruskal-Wallis tests to correlate tumor levels of EGFR with tumor stage, and the Kaplan-Meier method to estimate patients' median survival time. We performed experiments in mice lacking EGFR in intestinal epithelial cells (Villin-Cre; Egfrf/f and Villin-CreERT2; Egfrf/f mice) or myeloid cells (LysM-Cre; Egfrf/f mice) on a mixed background. These mice were bred with ApcMin/+ mice; colitis-associated cancer and colitis were induced by administration of dextran sodium sulfate (DSS), with or without azoxymethane (AOM), respectively. Villin-CreERT2 was activated in developed tumors by administration of tamoxifen to mice. Littermates that expressed full-length EGFR were used as controls. Intestinal tissues were collected; severity of colitis, numbers and size of tumors, and intestinal barrier integrity were assessed by histologic, immunohistochemical, quantitative reverse transcription polymerase chain reaction, and flow cytometry analyses.
We detected EGFR in myeloid cells in the stroma of human colorectal tumors; myeloid cell expression of EGFR associated with tumor metastasis and shorter patient survival time. Mice with deletion of EGFR from myeloid cells formed significantly fewer and smaller tumors than the respective EGFR-expressing controls in an ApcMin/+ background as well as after administration of AOM and DSS. Deletion of EGFR from intestinal epithelial cells did not affect tumor growth. Furthermore, tamoxifen-induced deletion of EGFR from epithelial cells of established intestinal tumors in mice given AOM and DSS did not reduce tumor size. EGFR signaling in myeloid cells promoted activation of STAT3 and expression of survivin in intestinal tumor cells. Mice with deletion of EGFR from myeloid cells developed more severe colitis after DSS administration, characterized by increased intestinal inflammation and intestinal barrier disruption, than control mice or mice with deletion of EGFR from intestinal epithelial cells. EGFR-deficient myeloid cells in the colon of DSS-treated LysM-Cre; Egfrf/f mice had reduced expression of interleukin 6 (IL6), and epithelial STAT3 activation was reduced compared with controls. Administration of recombinant IL6 to LysM-Cre; Egfrf/f mice given DSS protected them from weight loss and restored epithelial proliferation and STAT3 activation, compared with administration of DSS alone to these mice.
Increased expression of EGFR in myeloid cells from the colorectal tumor stroma associates with tumor progression and reduced survival time of patients with metastatic colorectal cancer. Deletion of EGFR from myeloid cells, but not intestinal epithelial cells, protects mice from colitis-induced intestinal cancer and ApcMin-dependent intestinal tumorigenesis. Myeloid cell expression of EGFR increases activation of STAT3 and expression of survivin in intestinal epithelial cells and expression of IL6 in colon tissues. These findings indicate that expression of EGFR by myeloid cells of the colorectal tumor stroma, rather than the cancer cells themselves, contributes to tumor development.",1,1,1,The study focuses on patients with colorectal cancer and uses mouse models of colorectal cancer.,The study uses tamoxifen to induce EGFR deletion in epithelial cells of established intestinal tumors in mice.,"The study describes the effect of tamoxifen-induced EGFR deletion in epithelial cells of established intestinal tumors in mice, showing that it did not reduce tumor size."
27797827,Carcinogenesis,2017,Jan,,Anti-inflammatory natural product goniothalamin reduces colitis-associated and sporadic colorectal tumorigenesis.,"Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Débora Barbosa Vendramini-Costa, Ralph Francescone, David Posocco, Vivianty Hou, Oxana Dmitrieva, Harvey Hensley, João Ernesto de Carvalho, Ronaldo Aloise Pilli, Sergei I Grivennikov","The tumor microenvironment offers multiple targets for cancer therapy, including pro-tumorigenic inflammation. Natural compounds represent an enormous source of new anti-inflammatory and anticancer agents. We previously showed that the styryl lactone goniothalamin (GTN) has promising antiproliferative and anti-inflammatory activities. Because inflammation is a major driver of colorectal cancer (CRC), we therefore evaluated the therapeutic and preventive potentials of GTN in colitis, colitis-associated cancer (CAC) and spontaneous CRC. First, in a simplistic model of inflammation in vitro, GTN was able to inhibit cytokine production in bone marrow-derived macrophages induced by lipopolysaccharide. Next, in dextran sulfate sodium (DSS) induced-colitis model, mice treated with GTN displayed restored tissue architecture, increased cell proliferation in the colonic crypts and reduced epithelial damage. Moreover, colon tissue from GTN-treated mice had significantly less expression of the inflammatory genes interleukin 1β (IL-1β), tumor necrosis factor α (TNF-α), interleukin 6 (IL-6), S100A9, interleukin 23A (IL-23A), IL-22 and IL-17A In the azoxymethane/DSS model of CAC, GTN reduced tumor multiplicity, load and size. Additionally, GTN suppressed production of IL-6, IL-17 and TNF-α in tumor tissue, as well as abrogated stromal immune cell activation and nuclear translocation of NF-κB. Finally, in a tamoxifen inducible model of sporadic CRC, GTN-treated mice had significantly fewer tumors and decreased levels of IL-17A, IL-6, S100A9 and TNF-α protein within the tumors. These results suggest that GTN possesses anti-inflammatory and antitumor activities and represents a preventive and therapeutic agent modulating the inflammatory environment in the colon during colitis as well as CAC and CRC development.",1,-1,0,"The study involves models of colorectal cancer (CRC), including colitis-associated cancer (CAC) and sporadic CRC.","The study does not examine the use, effect, or sensitivity of Tamoxifen as a main treatment.",The study does not describe the effect of Tamoxifen treatment; it focuses on the effects of goniothalamin (GTN).
32061473,Annals of hepatology,2020,,,Chemotherapy-associated steatohepatitis.,"Journal Article, Review","Lucy Meunier, Dominique Larrey","Some drugs may induce hepatotoxic lesions, such as steatosis or steatohepatitis found in Non-Alcoholic Fatty Liver Disease (NAFLD). Among these drugs there are some anti-tumoral molecules, such as methotrexate, 5-fluorouracil, irinotecan, tamoxifen and l-asparaginase. The hepatotoxic phenotype developed from treatment with such drugs is known as ""CASH"" for ""Chemotherapy-induced Acute Steatohepatitis"". The mechanism of toxicity is essentially based on mitochondrial toxicity. These lesions are chronic and often reversible when the treatment is stopped. Contributing factors related to the patient, the disease or the treatment play a major role in the emergence of CASH. It is important to identify chemotherapies with steatosis or steatohepatitis as risk factors in order to improve control of the metabolic risk factors associated with the patient and to reinforce monitoring during treatment. In the particular context of neo-adjuvant chemotherapy for metastatic colorectal cancer, a short duration of chemotherapy and a few-weeks delay between chemotherapy and surgery could reduce postoperative morbidity and mortality.",1,1,1,The paper discusses patients with colorectal cancer undergoing neo-adjuvant chemotherapy.,The paper explicitly mentions tamoxifen as one of the chemotherapeutic agents associated with CASH.,"The paper describes the effect of tamoxifen treatment, specifically its potential to induce steatohepatitis as part of CASH."
26631266,Cancer research,2015,Dec,15,Targeted Deletion of p53 in Lgr5-Expressing Intestinal Stem Cells Promotes Colon Tumorigenesis in a Preclinical Model of Colitis-Associated Cancer.,"Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Laurie A Davidson, Evelyn S Callaway, Eunjoo Kim, Brad R Weeks, Yang-Yi Fan, Clinton D Allred, Robert S Chapkin","p53 has been shown to mediate cancer stem-like cell function by suppressing pluripotency and cellular dedifferentiation. However, there have been no studies to date that have addressed the specific effects of p53 loss in colonic adult stem cells. In this study, we investigated the consequences of conditionally ablating p53 in the highly relevant Lgr5(+) stem cell population on tumor initiation and progression in the colon. In a mouse model of carcinogen (AOM)-induced colon cancer, tamoxifen-inducible Lgr5-driven deletion of p53 reduced apoptosis and increased proliferation of crypt stem cells, but had no effect on tumor incidence or size. Conversely, in a mouse model of colitis-associated cancer, in which mice are exposed to AOM and the potent inflammation inducer DSS, stem cell-specific p53 deletion greatly enhanced tumor size and incidence in the colon. These novel findings suggest that the loss of p53 function in stem cells enables colonic tumor formation only when combined with DNA damage and chronic inflammation. Furthermore, we propose that stem cell targeting approaches are valuable for interrogating prevention and therapeutic strategies that aim to specifically eradicate genetically compromised stem cells.",1,1,1,"The study focuses on a preclinical model of colorectal cancer, specifically colitis-associated cancer in mice.",The study uses tamoxifen as an inducer for conditional p53 deletion in Lgr5-expressing intestinal stem cells.,"The study describes the effect of tamoxifen treatment in inducing p53 deletion, which influences tumor progression in the context of colitis-associated cancer."
29630889,American journal of obstetrics and gynecology,2018,Jun,,Use of raloxifene and tamoxifen by breast cancer risk level in a Medicare-eligible cohort.,"Journal Article, Research Support, N.I.H., Extramural","Paul F Pinsky, Eric Miller, Brandy Heckman-Stoddard, Lori Minasian","Raloxifene and tamoxifen are Food and Drug Administration-approved for breast cancer risk reduction; in 2013, the US Preventive Services Task Force recommended these drugs for breast cancer risk reduction in high-risk women. Information on the use of raloxifene and tamoxifen for breast cancer risk reduction in the general population indicates that the risk is believed to be low; however, there is little literature.
The purpose of this study was to assess the use of breast cancer risk reduction medications by breast cancer risk level in an older cohort of women.
Women who were enrolled in the Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial were assessed for the use of raloxifene, tamoxifen, and other medications. The data sources for use of the drugs were a mailed medication use questionnaire in 2013 and linked Medicare Part D claims files from 2010-2014. Estimated breast cancer risk within 5 years was assessed with the use of the modified Gail model and self-reported breast cancer risk factors; comorbidities were assessed through a questionnaire.
A total of 22,235 women completed the medication use questionnaire; of these, 13,640 women (61%) had linked Part D data. In 2013, 45% of the women were 65-74 years old, and 55% of the women were 75-84 years old. From the medication use questionnaire, raloxifene use (past month) was 1.8%, 2.5%, and 4.0% for women with breast cancer risk within 5 years of <1.66%, 1.66-3.0%, and ≥3%, respectively (probability value trend, <.0001). From Part D, for any use during the period among women with coverage, raloxifene rates were 3.3%, 4.0%, and 6.6% for the 3 categories for breast cancer risk within 5 years (probability value trend, <.0001); use was 7.4% and 3.3% in women with and without osteoporosis, respectively. Raloxifene use significantly decreased from 2010-2014, and specifically from 2012-2014, both for all women and for women with breast cancer risk within 5 years of ≥3%. Tamoxifen use from Part D was 0.36%, 0.45%, and 0.85% for the 3 categories for breast cancer risk within 5 years (probability value trend, .009).
Raloxifene use was low overall but increased modestly with breast cancer risk, and usage decreased from 2010-2014. Tamoxifen use was very low.",-1,1,0,"The study focuses on breast cancer risk reduction in women, not patients with Colorectal cancer.",The study examines the use of Tamoxifen among women in a Medicare-eligible cohort for breast cancer risk reduction.,"The study describes the use of Tamoxifen but does not provide detailed information on its treatment effects, only usage rates."
26090296,SpringerPlus,2015,,,Estrogen and tamoxifen up-regulate FXYD3 on breast cancer cells: assessing the differential roles of ER α and ZEB1.,Journal Article,"Paul Herrmann, Susan M Aronica","Increased expression of the FXYD3 family of proteins has been associated with lung, colorectal, bladder and pancreatic cancers, and recent evidence suggests that elevated FXYD3 may promote tumor cell proliferation in breast cancer as well. However, factors involved in up-regulating the expression of FXYD3 in breast cancer have not been identified. We evaluated whether estrogen and the selective estrogen receptor modulator tamoxifen could regulate the expression of FXYD3 on breast cancer cells. Estrogen receptor (ER) α-positive MCF-7 and ER α-negative MDA-MB-231 human breast cancer cells used in our studies were treated with estrogen, tamoxifen or the combination of these agents. Relative expression of FXYD3 was assessed using fluorochrome-tagged antibodies and a fluorescence cytometer. We found that estrogen and tamoxifen, used alone or in combination, significantly increased FXYD3 on MCF-7 cells. FXYD3 levels did not increase compared to the control samples when ER α-negative 231 cells were treated with estrogen or tamoxifen, alone or in combination, indicating that ER α was required for the increased FXYD3 response. We showed that ER α associates with the transcription factor ZEB1 in MCF-7 cells, and that decreasing ZEB1 protein expression using siRNA disrupts the ability of estrogen, but not tamoxifen, to increase FXYD3 in MCF-7 cells. Our results indicate that there may be two mechanisms, both involving ER α and one requiring ZEB1, through which FXYD3 may be increased by estrogen and tamoxifen in breast cancer cells. Ongoing research endeavors are focusing on identifying cellular components through which estrogen and tamoxifen, alone or in combination, differentially regulate FXYD3 expression in human breast cancer cells.",-1,1,1,"The study focuses on breast cancer cells (MCF-7 and MDA-MB-231), not colorectal cancer.","The study examines the effect of tamoxifen on breast cancer cells, including its use and interaction with estrogen.",The study describes the effect of tamoxifen treatment on increasing FXYD3 expression in breast cancer cells.
28189725,Biochemical pharmacology,2017,Apr,15,Role of P-glycoprotein inhibitors in ceramide-based therapeutics for treatment of cancer.,Journal Article,"Samy A F Morad, Traci S Davis, Matthew R MacDougall, Su-Fern Tan, David J Feith, Dhimant H Desai, Shantu G Amin, Mark Kester, Thomas P Loughran, Myles C Cabot","The anticancer properties of ceramide, a sphingolipid with potent tumor-suppressor properties, can be dampened via glycosylation, notably in multidrug resistance wherein ceramide glycosylation is characteristically elevated. Earlier works using the ceramide analog, C6-ceramide, demonstrated that the antiestrogen tamoxifen, a first generation P-glycoprotein (P-gp) inhibitor, blocked C6-ceramide glycosylation and magnified apoptotic responses. The present investigation was undertaken with the goal of discovering non-anti-estrogenic alternatives to tamoxifen that could be employed as adjuvants for improving the efficacy of ceramide-centric therapeutics in treatment of cancer. Herein we demonstrate that the tamoxifen metabolites, desmethyltamoxifen and didesmethyltamoxifen, and specific, high-affinity P-gp inhibitors, tariquidar and zosuquidar, synergistically enhanced C6-ceramide cytotoxicity in multidrug resistant HL-60/VCR acute myelogenous leukemia (AML) cells, whereas the selective estrogen receptor antagonist, fulvestrant, was ineffective. Active C6-ceramide-adjuvant combinations elicited mitochondrial ROS production and cytochrome c release, and induced apoptosis. Cytotoxicity was mitigated by introduction of antioxidant. Effective adjuvants markedly inhibited C6-ceramide glycosylation as well as conversion to sphingomyelin. Active regimens were also effective in KG-1a cells, a leukemia stem cell-like line, and in LoVo human colorectal cancer cells, a solid tumor model. In summary, our work details discovery of the link between P-gp inhibitors and the regulation and potentiation of ceramide metabolism in a pro-apoptotic direction in cancer cells. Given the active properties of these adjuvants in synergizing with C6-ceramide, independent of drug resistance status, stemness, or cancer type, our results suggest that the C6-ceramide-containing regimens could provide alternative, promising therapeutic direction, in addition to finding novel, off-label applications for P-gp inhibitors.",1,1,1,The study includes LoVo human colorectal cancer cells as a solid tumor model.,The study examines the use of tamoxifen and its metabolites as P-gp inhibitors in combination with C6-ceramide.,"The study describes the effect of tamoxifen treatment, including its role in blocking C6-ceramide glycosylation and enhancing cytotoxicity."
26977831,American family physician,2016,Mar,15,Diagnosis and Management of Endometrial Cancer.,"Journal Article, Review","Michael M Braun, Erika A Overbeek-Wager, Robert J Grumbo","Endometrial cancer is the most common gynecologic malignancy. It is the fourth most common cancer in women in the United States after breast, lung, and colorectal cancers. Risk factors are related to excessive unopposed exposure of the endometrium to estrogen, including unopposed estrogen therapy, early menarche, late menopause, tamoxifen therapy, nulliparity, infertility or failure to ovulate, and polycystic ovary syndrome. Additional risk factors are increasing age, obesity, hypertension, diabetes mellitus, and hereditary nonpolyposis colorectal cancer. The most common presentation for endometrial cancer is postmenopausal bleeding. The American Cancer Society recommends that all women older than 65 years be informed of the risks and symptoms of endometrial cancer and advised to seek evaluation if symptoms occur. There is no evidence to support endometrial cancer screening in asymptomatic women. Evaluation of a patient with suspected disease should include a pregnancy test in women of childbearing age, complete blood count, and prothrombin time and partial thromboplastin time if bleeding is heavy. Most guidelines recommend either transvaginal ultrasonography or endometrial biopsy as the initial study. The mainstay of treatment for endometrial cancer is total hysterectomy with bilateral salpingo-oophorectomy. Radiation and chemotherapy can also play a role in treatment. Low- to medium-risk endometrial hyperplasia can be treated with nonsurgical options. Survival is generally defined by the stage of the disease and histology, with most patients at stage I and II having a favorable prognosis. Controlling risk factors such as obesity, diabetes, and hypertension could play a role in the prevention of endometrial cancer.",-1,-1,-1,"The paper focuses on endometrial cancer, not colorectal cancer.","The paper does not examine the use, effect, or sensitivity of Tamoxifen as a main treatment.",The paper does not describe the effect of Tamoxifen treatment.
33608712,The British journal of surgery,2021,Apr,05,PAM-50 predicts local recurrence after breast cancer surgery in postmenopausal patients with ER+/HER2- disease: results from 1204 patients in the randomized ABCSG-8 trial.,"Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","F Fitzal, M Filipits, C Fesl, M Rudas, R Greil, M Balic, F Moinfar, W Herz, P Dubsky, R Bartsch, S Ferree, C Schaper, M Gnant,  ","The aim of this study was to investigate whether the PAM-50-based 46-gene assay carries prognostic value for risk of local recurrence of breast cancer.
The Austrian Breast and Colorectal Cancer Study Group (ABCSG) 8 RCT compared 5 years of tamoxifen with tamoxifen for 2 years followed by anastrozole for 3 years in postmenopausal women with endocrine receptor-positive breast cancer. This study included patients from the trial who had breast-conserving surgery for whom tumour blocks were available for PAM-50 analysis.
Tumour blocks from 1204 patients who had breast-conserving surgery were available for the PAM-50 analysis, and 1034 of these received radiotherapy. After a median follow-up of 10.8 years, 23 local events had been observed, corresponding to an overall local recurrence risk of 2.2 per cent. Univariable competing-risk analysis demonstrated that patients at low risk according to PAM-50 analysis (risk-of-recurrence (ROR) score less than 57) had a significantly lower incidence of local recurrence than those in the high-risk group at 5 years (0.1 (95 per cent c.i. 0 to 0.7) versus 2.2 (0.9 to 4.6) per cent respectively; subhazard ratio (SHR) 17.18, 95 per cent c.i. 2.06 to 142.88; P = 0.009) and 10 years (0.9 (0.4 to 2.0) versus 3.8 (1.9 to 6.6) per cent; SHR 4.76, 1.72 to 13.17; P = 0.003). Multivariable analyses that included ROR score, age, tumour size, nodal status, type of surgery, tumor grade, and trial-specific endocrine therapy confirmed that ROR score was an independent prognostic factor for risk of local recurrence. Analysis of the women randomized to radiotherapy or control after breast conservation showed that PAM-50 was not predictive of radiotherapy effect.
PAM-50 can be used as a prognostic tool for local recurrence risk in postmenopausal women with hormone receptor-positive breast cancer treated with endocrine therapy. The test was not predictive for the benefit of radiotherapy.",-1,1,1,"The study focuses on patients with breast cancer, not colorectal cancer.",The study examines the use of Tamoxifen as part of the treatment regimen in postmenopausal women with hormone receptor-positive breast cancer.,"The study describes the effect of Tamoxifen treatment in combination with other therapies, including anastrozole and radiotherapy, in relation to local recurrence risk."
