PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
40556307,The American journal of case reports,2025,Jun,25,Colorectal Cancer with Ovarian Metastasis After Panitumumab and FOLFOX4: A Case Report.,"Journal Article, Case Reports","Agnieszka Koper, Sławomir Wileński, Krzysztof Koper","BACKGROUND Colorectal cancer is now one of the most common malignancies worldwide. Systemic treatment options for metastatic colorectal cancer (mCRC) are unsatisfactory, and the disease recurs despite the use of multiple drug combinations. Patients with mCRC and left-sided KRAS/NRAS/BRAF wild-type tumors may benefit from epidermal growth factor receptor (EGFR) inhibitors such as cetuximab or panitumumab in combination with chemotherapy. This report describes the case of a 67-year-old woman with advanced wild-type (WT) KRAS sigmoid colon adenocarcinoma in remission following treatment with panitumumab-FOLFOX4, presenting with ovarian metastases. CASE REPORT We present the case of a 67-year-old woman who was diagnosed with sigmoid colon cancer with metastasis to the periaortic lymph nodes. Due to the wild-type tumor subtype, targeted treatment with panitumumab and FOLFOX4 chemotherapy was implemented. Upon the third follow-up evaluating the effectiveness of therapy, complete remission (CR) was confirmed. During a routine follow-up at the gynecologist, a gynecologic ultrasound performed showed a questionable left adnexal mass, suspicious for primary ovarian cancer. Histopathological examination revealed metastatic adenocarcinoma of the colon. Imaging studies confirmed significant cancer progression. The chemotherapy regimen was changed to FOLFIRI. Imaging studies evaluating the effectiveness of therapy were performed every 3 months, confirming disease stabilization. The patient is still alive and continues to receive systemic therapy. CONCLUSIONS This case report supports previous studies, reports, and clinical trial data showing that treatment with panitumumab-FOLFOX4 can lead to a response in patients with advanced colonic adenocarcinoma and shows the importance of patient selection using molecular diagnostics, including KRAS mutation testing.",1,-1,0,The paper focuses on a patient with colorectal cancer.,"The study examines the use of panitumumab, not cetuximab, as the EGFR inhibitor.","The paper does not specifically describe the effect of cetuximab treatment, as the patient received panitumumab instead."
41797900,iScience,2026,Mar,20,Cost-effectiveness of first-line encorafenib plus cetuximab with mFOLFOX6 in BRAF V600E-mutant metastatic colorectal cancer.,Journal Article,"Yamin Shu, Fenghao Shi, Jinlin Xiong, Jienan Zheng, Yiling Ding, Wenting Zhang, Pingping Xu, Qilin Zhang","Patients with BRAF V600E-mutant metastatic colorectal cancer have poor prognosis, and the value of first-line targeted combination therapies remains uncertain. We evaluated the cost-effectiveness of encorafenib plus cetuximab with or without chemotherapy compared with standard chemotherapy, using clinical outcomes from a phase 3 randomized trial. A partitioned survival model with long-term extrapolation was applied to estimate lifetime costs and health outcomes from a United States payer perspective. Although both targeted regimens improved survival compared with standard chemotherapy, they were associated with substantially higher costs. Consequently, neither targeted strategy was cost-effective at commonly used willingness-to-pay thresholds under current pricing. These findings demonstrate that clinically meaningful survival gains may not translate into economic value in first-line settings. This study underscores the importance of incorporating economic evidence into early treatment adoption decisions and highlights the need for pricing approaches that better align costs with patient benefit.",1,1,1,The study focuses on patients with metastatic colorectal cancer.,The study examines the use of Cetuximab in combination with encorafenib and chemotherapy.,The study describes the effect of Cetuximab treatment in combination with encorafenib compared to standard chemotherapy.
40940907,Cancers,2025,Aug,28,Advancements in Targeted Therapies for Colorectal Cancer: Overcoming Challenges and Exploring Future Directions.,"Journal Article, Review","Said A Khelwatty, Soozana Puvanenthiran, Alan M Seddon, Izhar Bagwan, Sharadah Essapen, Helmout Modjtahedi","Colorectal cancer (CRC) remains a significant global health burden. While early-stage CRC has a high survival rate, most patients are diagnosed with advanced disease, necessitating more effective and less toxic therapeutic targets. This review examines recent advancements, challenges, and future directions in targeted therapies for CRC, focusing on HER inhibitors. We assess the efficacy of monoclonal antibodies (mAbs) and tyrosine kinase inhibitors (TKIs) and explore strategies to overcome resistance mechanisms. Targeted therapies like cetuximab and panitumumab have improved outcomes for CRC patients with wild-type KRAS. However, resistance mechanisms and intra- and inter-tumour heterogeneity limit their effectiveness. Recent advancements include the development of dual TKIs, antibody/drug conjugates (ADCs), bispecific antibodies, and CAR-T cells against HER family members and other targets that are showing promise in preclinical and clinical trials. Targeted therapies have transformed CRC treatment, but more research is needed to overcome some of the current challenges, such as late diagnosis and the heterogenous nature of CRC, as well as the discovery of more reliable biomarkers for response to the therapy and patient selection. Future research should focus on identifying novel biomarkers of diagnostic, prognostic, and predictive value, developing next-generation inhibitors, drug repurposing, and combining small-molecule targeted therapies with immunotherapy. Such advances could ultimately help increase both the treatment options and outcomes for patients with CRC.",1,1,0,The paper explicitly discusses colorectal cancer (CRC) as the focus of the study.,The paper mentions cetuximab as one of the targeted therapies examined for CRC treatment.,"The paper does not provide specific details on the effect of cetuximab treatment, only general mentions of its use and limitations."
41380767,Actas dermo-sifiliograficas,2026,Mar,,Eruptive Verrucous Keratoses and Melanocytic Nevi Induced by Encorafenib Plus Cetuximab in a Patient With Metastatic Colorectal Cancer.,"Case Reports, Journal Article","A Ferreirinha, P M Garrido, C Moura",,1,1,1,The paper describes a patient with metastatic colorectal cancer.,The paper examines the use of Cetuximab in combination with Encorafenib.,"The paper describes the effect of Cetuximab treatment, including the induction of eruptive verrucous keratoses and melanocytic nevi."
41346398,Journal of biomedical optics,2025,Dec,,Epidermal growth factor receptor-targeted near-infrared probe cetuximab-IRDye800CW enables stable and tumor-specific fluorescence imaging in colorectal cancer models.,Journal Article,"Yong Huang, Xianhu Zhang, Yongjun Jiang, Daorong Wang","Colorectal cancer (CRC) remains a major cause of cancer-related mortality, with incomplete resection contributing to recurrence and poor survival. Improving intraoperative margin detection is critical to enhance surgical precision and patient outcomes.
We aim to evaluate the tumor-targeting specificity of cetuximab-IRDye800CW (Cet-IRDye800CW), an epidermal growth factor receptor (EGFR)-specific near-infrared probe, for fluorescence-guided surgery in CRC models.
Cet-IRDye800CW and IgG-IRDye800CW controls were synthesized and tested in LS174T and SW948 xenografts as well as patient-derived xenografts (PDXs). Mice received 200    μ g  of the probe intravenously and underwent daily fluorescence imaging for 10 days. Tumor-to-background ratio (TBR) and mean fluorescence intensity (MFI) were quantified, and EGFR expression was analyzed by Western blot, reverse transcription quantitative polymerase chain reaction, and immunohistochemistry.
Cetuximab-IRDye800CW significantly enhanced tumor fluorescence compared with controls in all models ( p < 0.05  ). TBR increased progressively and peaked on day 10 (LS174T: 25.6 ± 2.94  ; SW948: 21.6 ± 1.71  ), whereas background MFI declined, resulting in improved tumor contrast. Tumor-specific fluorescence was detectable from day 1 and intensified over time. Similar findings were observed in PDX models, consistent with high EGFR expression.
Cetuximab-IRDye800CW provides stable, tumor-specific, high-contrast fluorescence imaging in EGFR-high CRC models. These findings validate its molecular targeting capability and support its translational potential for fluorescence-guided CRC surgery.",1,1,1,"The study focuses on colorectal cancer models, including xenografts and patient-derived xenografts (PDXs).",The study examines the use of Cetuximab conjugated with an imaging agent (IRDye800CW) for fluorescence imaging in CRC models.,"The study describes the effect of Cetuximab treatment by demonstrating enhanced tumor fluorescence, improved tumor-to-background ratios, and consistent results across multiple models."
40444708,The New England journal of medicine,2025,Jun,26,"Encorafenib, Cetuximab, and mFOLFOX6 in","Journal Article, Clinical Trial, Phase III, Randomized Controlled Trial, Multicenter Study, Comparative Study","Elena Elez, Takayuki Yoshino, Lin Shen, Sara Lonardi, Eric Van Cutsem, Cathy Eng, Tae Won Kim, Harpreet Singh Wasan, Jayesh Desai, Fortunato Ciardiello, Rona Yaeger, Timothy S Maughan, Van K Morris, Christina Wu, Tiziana Usari, Robert Laliberte, Samuel S Dychter, Xiaosong Zhang, Josep Tabernero, Scott Kopetz,  ","First-line treatment with encorafenib plus cetuximab (EC) with or without chemotherapy (oxaliplatin, leucovorin, and fluorouracil [mFOLFOX6]) for BRAF V600E-mutated metastatic colorectal cancer, an aggressive subtype with a poor prognosis, was compared with standard care (chemotherapy with or without bevacizumab) in an open-label, phase 3 trial, which showed significance regarding one of the two primary end points, objective response according to blinded independent central review (odds ratio for EC+mFOLFOX6 vs. standard care, 2.44; one-sided P<0.001). This result led to accelerated Food and Drug Administration approval of this investigational combination therapy for BRAF V600E-mutated metastatic colorectal cancer, including as first-line therapy. Data on progression-free survival (the second primary end point) and an updated interim analysis of overall survival are now available.
We randomly assigned patients with untreated BRAF V600E-mutated metastatic colorectal cancer to receive EC, EC+mFOLFOX6, or standard care. The two primary end points were objective response (reported previously) and progression-free survival according to blinded independent central review in the EC+mFOLFOX6 group and the standard-care group. The key secondary end point was overall survival.
Significantly longer progression-free survival was seen with EC+mFOLFOX6 than with standard care (median, 12.8 vs. 7.1 months; hazard ratio for progression or death, 0.53; 95% confidence interval [CI], 0.41 to 0.68; P<0.001). In an interim analysis, overall survival was significantly longer with EC+mFOLFOX6 than with standard care (median, 30.3 vs. 15.1 months; hazard ratio for death, 0.49; 95% CI, 0.38 to 0.63; P<0.001). The incidence of serious adverse events during treatment was 46.1% with EC+mFOLFOX6 and 38.9% with standard care. Safety profiles were consistent with those known for each agent.
This trial showed significantly longer progression-free survival and overall survival with first-line treatment with EC+mFOLFOX6 than with standard care among patients with BRAF V600E-mutated metastatic colorectal cancer. (Funded by Pfizer and others; BREAKWATER ClinicalTrials.gov number, NCT04607421.).",1,1,1,The study focuses on patients with BRAF V600E-mutated metastatic colorectal cancer.,The study examines the use of Cetuximab as part of the EC (Encorafenib + Cetuximab) combination treatment.,"The study describes the effect of Cetuximab treatment in combination with Encorafenib and mFOLFOX6, showing improved progression-free survival and overall survival."
41671078,Clinical cancer research : an official journal of the American Association for Cancer Research,2026,Feb,11,Circulating tumor DNA dynamics and clinical outcomes in patients with advanced Colorectal Cancer treated with cetuximab-based induction and maintenance treatment.,Journal Article,"Valérie Boige, Olivier Bouché, Claire Mulot, Ludovic Evesque, Meher Ben Abdelghani, Jean-Marc Phelip, Laurent Mineur, Marie-Pierre Galais, Anne-Laure Villing, Vincent Hautefeuille, Christelle De La Fouchardière, Dominique Genet, Slim Lassoued, Aurélien Carnot, Emmanuel Mitry, Stéphane Jacquot, Delphine Serazin, Camille Bourreau, Justine Abdelli, Emilie Brument, Pierre Laurent-Puig, Lise Roca, Hélène Blons","We investigated whether circulating tumor DNA (ctDNA) changes may be useful to assess clinical outcomes in metastatic colorectal cancer (mCRC) patients randomized in the TIME-PRODIGE28 trial comparing bi-weekly maintenance with cetuximab alone to observation after 4-month FOLFIRI plus cetuximab induction chemotherapy.
ctDNA samples were collected at four time points from baseline until disease progression during the first chemotherapy-free interval, and analyzed using next generation sequencing and methylation markers approaches. Progression-free (PFS) and overall (OS) survival from randomization were analyzed according to ctDNA kinetics and EGFR-MAPK pathway alterations.
Among 139 randomized patients, 104 (74.8%) had paired samples available. Patients with negative baseline ctDNA remaining negative after 4-month induction chemotherapy had significantly longer PFS from randomization (9.6 months) as compared to patients with ctDNA decrease of ≥ 80% (3.4 months) or ctDNA decrease of < 80% (2.1 months, p=0.013). Patients with EGFR-MAPK pathway alterations identified either in tissue or baseline ctDNA had worse PFS and OS from randomization. Acquired alterations found in 17/63 (26.9%) patients at disease progression during the first chemotherapy-free interval were associated with worse OS from reintroduction of the full induction chemotherapy (14.9 vs 19.4 months, p=0.025).
Our findings show the prognostic impact of both ctDNA kinetics and EGFR-MAPK pathway alterations dynamics following induction chemotherapy with FOLFIRI-cetuximab in mCRC patients. Prospective studies evaluating ctDNA-guided treatment strategies are needed to validate the clinical utility of ctDNA monitoring to improve patient selection for first-line treatment de-escalation and anti-EGFR-based maintenance regimens, including treatment adaptation over time. TRIAL REGISTRATION clinicaltrials.gov identifier NCT02404935.",1,1,1,The study focuses on patients with metastatic colorectal cancer (mCRC) undergoing treatment with cetuximab.,The study examines the use of cetuximab in combination with FOLFIRI as induction and maintenance treatment.,The study describes the effect of cetuximab treatment on clinical outcomes such as progression-free survival (PFS) and overall survival (OS).
40890837,Journal of pharmaceutical health care and sciences,2025,Sep,01,"Severe symptomatic cardiac dysfunction in a patient with BRAF V600E-mutated metastatic colorectal cancer treated with encorafenib, binimetinib, and cetuximab: a case report.",Journal Article,"Masahiro Kondo, Yukiko Nagao, Shohei Hayashi, Eri Wakita, Masato Noda, Itsuki Okada, Chiharu Wachino, Keiko Yamada-Nishide, Masayuki Hori, Yuji Hotta, Yoichi Matsuo, Yoko Furukawa-Hibi","V-Raf murine sarcoma viral oncogene homolog B1 (BRAF) mutations are present in approximately 5% of Japanese patients with colorectal cancer (CRC) who receive BRAF-targeted triplet therapy, consisting of encorafenib (a BRAF inhibitor), binimetinib (a mitogen-activated protein kinase inhibitor [MEKi]), and cetuximab. This combination therapy is associated with an increased risk of cardiac dysfunction (CD), primarily attributed to MEKi. However, the detailed clinical course of this adverse event remains unclear. Here, we report a case of severe symptomatic CD that developed during this triplet therapy.
The patient was a 70-year-old Japanese man diagnosed with BRAF-mutated CRC with multiple metastases. BRAF-targeted triplet therapy was initiated as a third-line treatment. His baseline left ventricular ejection fraction (LVEF) was 66% and he had no history of heart disease. On Day 106, a pharmacist conducting the patient's consultation suspected CD associated with binimetinib because of symptoms such as deterioration of general condition and dyspnea. The pharmacist immediately recommended an echocardiography that revealed a significant decline in LVEF to 33%. The patient was referred to a cardiologist and treatment with enalapril, followed by bisoprolol, was initiated while triplet therapy was discontinued. Within 1 week of treatment interruption, the patient's general condition improved rapidly and his symptoms resolved. Therefore, cancer treatment was resumed as doublet therapy without binimetinib. Under close multidisciplinary monitoring, no recurrence of CD symptoms was observed. Doublet therapy was continued until Day 168, when disease progression occurred. This exceeded the median progression-free survival reported in the phase III BEACON-CRC trial.
This case highlights two crucial insights into BRAF/MEK inhibitor-associated CD. First, even severe symptomatic CD can be effectively managed and reversed upon immediate discontinuation of binimetinib and initiation of cardiotropic medications. Second, in such a severe case, rapid recovery is observed. Once stabilized, BRAF-targeted treatment could be continued as doublet therapy without binimetinib to ensure safety and disease control. However, regular echocardiographic surveillance is essential, with an interval shorter than 4 months, based on the clinical course of this case. Additionally, early recognition of CD may be improved by closely monitoring patients' symptoms and complaints through a multidisciplinary approach.",1,1,1,The paper focuses on a patient with BRAF V600E-mutated metastatic colorectal cancer.,"The study examines the use of Cetuximab as part of a triplet therapy (encorafenib, binimetinib, and cetuximab).","The study describes the effect of Cetuximab treatment, specifically in the context of cardiac dysfunction associated with the triplet therapy."
41483191,Naunyn-Schmiedeberg's archives of pharmacology,2026,Jan,03,Effects of bevacizumab combined with anti-epidermal growth factor receptor monoclonal antibody-targeted drugs in patients with metastatic colorectal cancer.,Journal Article,Zhehui Lin,"Colorectal cancer (CRC) is a common malignant tumor of the digestive system. The standard chemotherapy (CT) regimen for metastatic CRC (mCRC) is FOLFIRI, etc., but CT plus bevacizumab anti-epidermal growth factor receptor (EGFR)monoclonal antibody (mAb) (cetuximab) can improve the therapeutic effect. This article compared the effect of FOLFIRI plus bevacizumab on the clinical treatment of mCRC. One hundred eight patients with mCRC were divided into cohort A (CA, bevacizumab FOLFIRI CT, n = 50) and cohort B (CB, cetuximab + FOLFIRI CT, n = 58). All patients received 6 cycles of CT. The levels of tumor markers, angiogenic factors, and T lymphocyte subsets were compared, and the objective response rate (ORR) and disease control rate (DCR) were counted. The overall survival (OS), progression-free survival (PFS), and adverse reactions (AR) were recorded. There was no difference in DCR (82.0% vs 89.7%), serum tumor markers, angiogenic factors, T lymphocyte subsets (CD3 + , CD4 + , and CD8 +), and DFS (16.0% vs 24.1%) in subjects; as against CA, the ORR (62.0% vs 75.9%), CD4 + /CD8 + ratio, and OS (32.0% vs 46.6%) were significantly increased, and the VEGF level was significantly higher in CB (P < 0.05). Compared with bevacizumab plus FOLFIRI, cetuximab plus FOLFIRI has significantly higher ORR and longer OS in the treatment of patients with mCRC.",1,1,1,The study explicitly mentions patients with metastatic colorectal cancer (mCRC).,The study examines the use of cetuximab in combination with FOLFIRI chemotherapy.,"The study describes the effect of cetuximab treatment by comparing ORR, OS, and other clinical outcomes."
40592832,Cell death discovery,2025,Jul,01,N6-methyladenosine modification of MEF2A weakens cetuximab sensitivity in colorectal cancer via PD-L1/SOX12 axis.,Journal Article,"Cao Gao, Jiajia He, Jiemin Zhao, Xuefeng Ni, Yanjie Xu","Colorectal cancer (CRC) treatment is still a challenge due to chemoresistance. We explored MEF2A function and underlying mechanism on cetuximab sensitivity in CRC. In this study, cancer tissues and adjacent non-cancerous samples were harvested from CRC patients. Cell viability, proliferation and apoptosis in CRC cells were tested by CCK-8, EdU, colony formation, and flow cytometry assays. The binding of MEF2A on the PD-L1 promoter was validated using luciferase reporter assay, CHIP, and EMSA, while the relationship of PD-L1 and SOX12 mRNA, as well as RBM15/IGF2BP1 and MEF2A mRNA, was verified by RIP, RNA pull-down, or FISH combined with immunofluorescence. m6A modification level of MEF2A mRNA was assayed by MeRIP. The expressions of key genes and proteins, including MEF2A, PD-L1, SOX12, RBM15, IGF2BP1, apoptosis- and cell cycle-related proteins, were determined with RT-qPCR, western blot, or immunohistochemistry. In vivo function of MEF2A was validated by establishing a xenograft nude mice model. The results showed that MEF2A was increased in CRC cells and tissues, while it was higher in cetuximab-resistant CRC tissues. Silencing MEF2A improved the sensitivity of cetuximab in CRC cells and xenograft mice. MEF2A binds to PD-L1 promoter to transcriptionally upregulate PD-L1 expression. Increased cetuximab sensitivity was observed in PD-L1 knockout (KO) CRC cells. PD-L1 overexpression reversed the enhanced cetuximab sensitivity induced by MEF2A knockdown. PD-L1 binds to SOX12 mRNA to stabilize its expression. PD-L1 knockdown augmented cetuximab sensitivity, which was overturned by SOX12 overexpression. The m6A modification mediated by RBM15/IGF2BP1 upregulated MEF2A expression in cetuximab-resistant CRC tissues. In conclusion, m6A-modified MEF2A alleviated cetuximab sensitivity in CRC via PD-L1/SOX12 mRNA axis, indicating that MEF2A might function as a promising therapeutic target against cetuximab-resistant CRC.",1,1,1,"The study explicitly mentions colorectal cancer (CRC) as the focus, including both cell lines and patient tissue samples.","The study investigates the sensitivity of cetuximab in CRC, particularly in the context of resistance and the role of MEF2A.","The study describes the effect of cetuximab treatment, including how MEF2A influences cetuximab sensitivity in CRC cells and xenograft models."
41868170,"Drug design, development and therapy",2026,,,Circulating Butyrate Attenuates Cetuximab Efficacy in Colorectal Cancer Through EGFR and AMPK-Wip1 Signaling.,Journal Article,"Jiayao Zhang, Mingqing Zhang, Xiaojing Wu, Haoren Jing, Peiran Li, Wei Wang, Xi Guo, Zhenying Zhao, Siwei Zhu, Yijia Wang","Cetuximab is an approved therapy for metastatic colorectal cancer (CRC) with wild-type RAS and BRAF; however, additional resistance mechanisms beyond genetic mutations remain poorly understood. Butyrate, a key metabolite produced by the gut microbiome and present in the circulatory system, has been reported to supply cellular energy and modulate the epidermal growth factor receptor (EGFR) downstream signaling pathway. However, whether butyrate affects the resistance to cetuximab is still unknown.
In this work, Cell Counting Kit-8 (CCK-8) and colony formation assays were used to evaluate the efficacy of cetuximab. Glycolysis/oxidative phosphorylation (OXPHOS) Assay Kit was applied to assess metabolic activity. Human Phospho-Kinase Array and RNA sequencing were employed to screen targets of butyrate. Overexpression plasmids and short hairpin RNAs (shRNAs) targeting these molecules were transfected into cells for further validation. Subcutaneous tumor and pulmonary metastasis models were used for in vivo studies.
The findings showed that physiological concentrations of butyrate increased cetuximab resistance in KRAS wild-type cells only. Further investigation found that butyrate upregulated EGFR signaling through facilitating the binding reaction between epidermal growth factor (EGF) and EGFR. In parallel, butyrate activated AMP-activated protein kinase (AMPK)-wild-type p53-induced phosphatase 1 (Wip1) signaling, leading to suppression of p53 and p38 mitogen-activated protein kinase (p38 MAPK)-mediated pro-apoptotic signaling. These two mechanisms are the reason that butyrate attenuates the efficacy of cetuximab. Results of subcutaneous tumor and pulmonary metastasis models exhibited a similar conclusion to in vitro experiments.
Butyrate reduces cetuximab efficacy in KRAS wild-type colorectal cancer through EGFR and AMPK-Wip1 signaling, and may represent a candidate predictive biomarker for treatment response.",1,1,1,"The study focuses on colorectal cancer cells and models, including KRAS wild-type cells and in vivo models of CRC.","The study examines the effect of Cetuximab, an EGFR inhibitor, and investigates how butyrate influences its efficacy.","The study describes the effect of Cetuximab treatment, showing that butyrate attenuates its efficacy through specific signaling pathways."
41180804,"Journal of the anus, rectum and colon",2025,,,Ophthalmic Toxicities in BEACON Triplet Therapy for BRAF V600E-Mutant Colorectal Cancer: A Case Series.,"Case Reports, Journal Article","Hayato Nakamura, Kiyoshi Suzumura, Kazuhiro Oiwa, Tomonori Tsuchiya, Kazumi Nishimae, Masahiro Tanaka, Masaki Terasaki, Yoshichika Okamoto","The BEACON regimen, comprising cetuximab, encorafenib, and binimetinib, is a critical treatment for BRAF-mutant metastatic colorectal cancer (mCRC). While effective, this regimen may be associated with a high frequency of serous retinal detachment (SRD) as an ocular toxicity, which is a less recognized risk in colorectal cancer. Here, we report three patients with mCRC who developed SRD shortly after starting BEACON therapy. Each patient experienced acute visual disturbances, and optical coherence tomography (OCT) confirmed SRD without other retinal abnormalities. Temporary discontinuation of therapy improved the OCT findings in all patients. Two patients resumed treatment with a doublet regimen (excluding binimetinib) and maintained stable vision without irreversible damage. The third patient continued binimetinib with an adjusted dosing schedule of 1 week administration and 1 week off, with no ocular toxicity; the other two drugs were continued. None of the patients experienced permanent vision impairment. These cases highlight the importance of early recognition and proactive management of ocular toxicity in patients receiving BEACON therapy. Regular ophthalmological monitoring and appropriate dose adjustments are essential to prevent visual damage while maintaining treatment efficacy.",1,1,1,"The study focuses on patients with metastatic colorectal cancer (mCRC) who received BEACON therapy, which includes cetuximab.",The study examines the use of cetuximab as part of the BEACON regimen and its association with ophthalmic toxicities.,"The study describes the effect of cetuximab treatment, specifically its association with serous retinal detachment (SRD) and the management strategies employed."
40833930,Journal of the National Cancer Institute,2025,Nov,01,Circulating tumor DNA driving anti-EGFR rechallenge therapy in metastatic colorectal cancer: the RASINTRO prospective multicenter study.,"Journal Article, Multicenter Study","Aziz Zaanan, Elisabeth Sophie Bergen, Ludovic Evesque, Aurelia Meurisse, Pascal Artru, Thierry Lecomte, Olivier Bouché, Céline Lepère, Margherita Ambrosini, Romain Coriat, Astrid Lièvre, Romain Cohen, Valérie Boige, Samy Louafi, Jean-Baptiste Bachet, Sophie Goyer, Julien Taieb, Dewi Vernerey, Hélène Blons, Pierre Laurent-Puig","In RAS wild-type (WT) metastatic colorectal cancer (mCRC), preliminary data have suggested that circulating tumor DNA (ctDNA) may select patients for anti-EGFR rechallenge therapy.
RASINTRO is a prospective nonrandomized study evaluating anti-EGFR rechallenge strategy in third and later line treatment in RAS/BRAF WT mCRC. Liquid biopsies for ctDNA analysis were collected before the first (C1) and second (C2) cycles of anti-EGFR rechallenge therapy. The primary endpoint was the progression-free survival (PFS) according to RAS/BRAF mutational status on ctDNA at C1.
Among 74 patients screened between November 2017 and March 2020, 62 were enrolled: median age, 66.1 years; median number of previous lines of therapy, 3; panitumumab or cetuximab rechallenge alone (66.2%) or with chemotherapy (33.8%); ctDNA RAS/BRAF status at C1, 42 WT (67.7%) and 20 mutated (32.3%). Median PFS (3.3 vs 1.9 months: hazard ratio (HR) = 0.43; P <.01) and overall survival (OS) (7.9 vs 4.9 months; HR = 0.46; P =.01) were significantly longer for patients with ctDNA RAS/BRAF WT vs mutated at C1. Among the 32 patients with ctDNA RAS/BRAF WT at C1 and available blood samples at C2, those who have experienced an early decrease of >50% in ctDNA concentration (n = 15) had a significantly longer median PFS (4.2 vs 2.8 months; HR = 0.39; P =.01) and OS (10.2 vs 4.2 months; HR = 0.39; P =.02).
This study showed that anti-EGFR rechallenge therapy in refractory disease is more effective in patients with RAS/BRAF WT on ctDNA, and in those who experienced an early decrease of >50% in ctDNA concentration.
ClinicalTrials.gov Identifier: NCT03259009.",1,1,1,The study focuses on patients with metastatic colorectal cancer (mCRC).,The study examines the use of Cetuximab as part of anti-EGFR rechallenge therapy.,"The study describes the effect of Cetuximab treatment, including progression-free survival and overall survival outcomes."
40585306,NAR genomics and bioinformatics,2025,Jun,,Novel treatment-specific causal biomarkers for colorectal cancer by omics integration.,Journal Article,"Akram Yazdani, Azam Yazdani, Raul Mendez-Giraldez, Gianluigi Pillonetto, Esmat Samiei, Reza Hadi, Heinz-Josef Lenz, Alan P Venook, Ahmad Samiei, Andrew B Nixon, Joseph A Lucci, Scott Kopetz, Monica M Bertagnolli, Federico Innocenti","While monoclonal antibody-based targeted therapies have substantially improved progression-free survival in cancer patients, the variability in individual responses poses a significant challenge in patient care. Therefore, identifying cancer subtypes and their associated biomarkers is required for assigning effective treatment. In this study, we integrated genotype and pre-treatment tissue RNA-seq data and identified biomarkers causally associated with the overall survival (OS) of colorectal cancer (CRC) patients treated with either cetuximab or bevacizumab. We performed enrichment analysis for specific consensus molecular subtypes (CMS) of CRC and evaluated differential expression of identified genes using paired tumor and normal tissue from an external cohort. In addition, we replicated the causal effect of these genes on OS using a validation cohort and assessed their association with The Cancer Genome Atlas Program data as an external cohort. One of the replicated findings was WDR62, whose overexpression shortened OS of patients treated with cetuximab. Enrichment of its overexpression in CMS1 and low expression in CMS4 suggests that patients with the CMS4 subtype may derive greater benefit from cetuximab. In summary, this study highlights the importance of integrating different omics data for identifying promising biomarkers specific to a treatment or a cancer subtype.",1,1,1,The study explicitly mentions colorectal cancer (CRC) as the focus.,The study examines the use and effect of cetuximab in CRC patients.,"The study describes the effect of cetuximab treatment, specifically noting that overexpression of WDR62 shortens OS in patients treated with cetuximab."
40467730,Scientific reports,2025,Jun,04,Retrospective stratified analysis of resistance mechanisms to anti-EGFR therapy in mCRC using tumor tissue samples.,Journal Article,"Xueming Xia, Wei Du, Qiheng Gou","The aim of this study was to investigate the mechanisms of acquired resistance to anti-epidermal growth factor receptor (EGFR) therapy in metastatic colorectal cancer (mCRC), with a focus on the role of KRAS secondary mutations. We sought to evaluate how these mutations contribute to resistance in patients treated with chemotherapy alone or in combination with cetuximab, and to explore the impact of treatment duration and disease progression on mutation rates. We retrospectively collected data from 50 mCRC patients with wild-type KRAS who received either chemotherapy alone or chemotherapy combined with anti-EGFR therapy (cetuximab). Following treatment, tumor samples were recollected through surgery, biopsy, or colonoscopy. The secondary mutation status of KRAS, NRAS, and BRAF was determined via an amplification refractory mutation system. Based on the nature of the chemotherapy regimen and the presence or absence of tumor progression at the time of the second KRAS mutation analysis, patients were stratified into three groups: Group A (adjuvant chemotherapy and recurrence), Group B (first-line chemotherapy without progression), and Group C (first-line chemotherapy with progression). Secondary KRAS mutations were assessed in relation to therapeutic regimens and progression profiles to investigate the mechanisms of acquired resistance to anti-EGFR therapy. The overall rate of secondary KRAS mutations was 6.0% (3/50). These mutations were not observed in patients treated with chemotherapy alone (0/24), but occurred in 11.5% (3/26) of patients receiving chemotherapy combined with cetuximab. Stratification by treatment regimens and tumor progression showed mutation rates of 0% (0/13) in Group A, 0% (0/16) in Group B, and 14.3% (3/21) in Group C. In Group C, the mutation rate rose from 0% (0/5) in patients receiving chemotherapy alone to 18.8% (3/16) in those receiving combination therapy. Furthermore, in patients receiving chemotherapy combined with cetuximab of Group B and Group C, longer anti-EGFR treatment duration was associated with a higher mutation rate: 5.9% (1/17) in those treated for ≤ 10 months versus 25.0% (2/8) in those treated for > 10 months. Including one case of secondary BRAF mutation, the cumulative mutation rate reached 37.5% (3/8) in patients with prolonged cetuximab exposure. This study innovatively revealed from multiple perspectives that the crucial role of secondary KRAS mutations in the resistance of mCRC patients to EGFR therapy, emphasizes the importance of continuous genomic monitoring, and provides new ideas for future combination targeted therapies.",1,1,1,The study explicitly focuses on patients with metastatic colorectal cancer (mCRC).,The study examines the use and effect of cetuximab in combination with chemotherapy in patients with mCRC.,The study describes the effect of cetuximab treatment by analyzing its association with secondary KRAS mutations and resistance mechanisms.
